RESTAURANTID,INSTALL_TYPE,BOOKED_TO_WORKABLE_DAYS
a7dcb0ea-b58f-46f6-bc21-daad9d54eb3b,Self Service,3
6951a4a2-15cb-4c2b-b13c-6db55753f559,Self Service,218
b88714cc-49e9-4280-a9a6-f800c11af593,Self Service,20
180ad33a-8785-4a30-8661-8553779f83ae,Self Service,11
fe00cc7a-c537-46c5-b90d-d2ccab249be6,Self Service,0
47cb8465-6c25-47dc-a0a0-916171368c9b,Self Service,13
a17dcca7-fa7f-450d-a945-a0378e182cf8,Self Service,119
9bec82d4-8024-4563-9a9e-cfeb861c30e9,Self Service,45
17529f4f-84d7-4bdd-8ae6-2b8930c49613,Self Install,6
72346f40-5935-4581-9e0e-ca2bfacfd60b,Self Service,41
09ee7b93-ec0a-434a-9016-7830da5853df,Remote,6
1437b2d0-a2f2-4fe1-9b8c-8949bff11ec0,Self Service,34
35a930b7-b655-4b5b-a891-8ca8bb290466,Self Service,38
a7344fab-d2e9-448a-9ce7-e8e645a4cf71,Self Service,11
d1283931-bf99-4995-b0cd-c1c31262298d,Self Service,13
80575a58-9c60-45b4-b284-f8a1268759df,Remote,9
1cdbe34f-0f16-46f9-a13d-1d1f6d560b94,Self Service,30
0d4810b5-2a62-42b1-a27b-fc5271925fc8,Self Service,17
e116a2ea-027d-4ce9-ade3-a6d03bb6ba40,Self Service,29
14b4f22f-aaf2-4478-af7c-b8cea5aa4030,Self Service,11
ad865a46-ebed-4657-a813-07df25edab5b,Self Service,13
df7613b2-17bb-42bd-8c6e-7ec629eba7af,Self Service,16
164cc872-e18a-4260-b2f1-12472c7f5cdc,Self Service,6
9b06bfc2-8884-4f70-b1db-0cd4739f8902,Self Service,16
3ba7ec61-5548-4107-b573-a568ba035b48,Self Service,11
2b10937a-f115-4246-885b-be5619e04f0e,Remote,41
6c4444bd-b22f-46e4-8533-a0f0ac0cfcde,Self Service,22
757ad450-8fb6-4150-8753-ebb3145c326b,Self Service,4
4a0f6b31-3ae1-4b7e-a765-fc2f53fabb69,Self Service,15
b6d76c9b-ce82-44a1-a20d-6fb70a6d9fcc,Self Service,81
9f428fcf-60f6-49cb-a403-dbe2e1280218,Self Service,49
38e32acb-72ae-4299-952a-e08b430aa7fd,Self Service,148
7cc1ae11-37a3-48f6-b97d-ddbc9c73cbfc,Self Service,1
560a98a1-bf5e-4636-9e06-82238c398352,Self Service,8
b2dcddec-d758-4d5c-aec5-6f29982ae9b7,Self Service,13
ab64dc8e-bcf8-4953-8eeb-8ee9f52c65e5,Self Service,31
c64153b3-6c11-4c3b-8457-9c74c07c20ee,Self Service,0
c27c6933-c603-49e1-959b-c64af5ebace2,Self Service,6
62c2a28b-7eba-46b9-b80b-5fa5d2b768ce,Remote,17
2c28c014-894b-4c38-a643-0d2e44877e79,Self Service,74
122d48d0-404f-42c6-876a-a3b5a99940ba,Self Service,7
95529835-28ae-4548-abf2-42d3593acb30,Self Service,23
cd87da49-198f-419f-baca-d1130039e6c3,Self Service,4
252e6deb-93cf-4413-969d-d696f2891945,Self Service,63
32a87ee8-e6e7-4b63-864a-859af034c5b3,Self Service,18
3f69e1a8-dd10-4110-b335-39a4b63b4f72,Self Service,31
d9282482-7ad8-4e2b-a0ba-a08124cfb81b,Self Service,10
89a0b24a-032a-4007-b874-ef0ee365c00c,Self Service,8
19b55c36-030c-4bd1-8129-c7bad5f2c1e6,Self Service,37
b8f76649-875d-4474-8cf0-9ca77fddca77,Self Service,1
981e6a2c-333d-4db7-a66c-9669aced3696,Self Service,9
5dc96669-5353-4141-9c3e-80a0afeb1023,Self Service,12
10399369-08f8-428c-839a-635e4ccd1d77,Remote,16
185e2bfa-4087-405b-9e2c-e3241ea469eb,Self Service,1
08c87df5-ba39-4241-89d5-f63abb5a3437,Self Service,24
e9d3efb4-ef58-422e-89fa-e2517559a790,Self Service,7
e98e74e1-e7fb-49d8-814a-caf74e767b70,Self Service,3
e11df604-44dc-4dd0-986f-17e4c780668b,Self Service,0
6bfaed0e-8f72-47c6-adfe-75aee7402656,Remote,3
73d19f6a-30f7-4a40-9570-90d091ac0a2e,Self Service,7
be7f4ac7-aaa9-4f9d-94fb-f454b7550eab,Remote,27
f2602d1f-1cc7-4027-bf40-ad22cf2d66ec,Self Service,10
93bca314-97c4-4370-bfd0-02b9b56d7ff6,Self Service,2
1945ec12-f4fc-49db-b7dc-8f36503775ba,Self Service,54
635f36e4-8ece-4b8c-a147-81a8c8eed2d4,Remote,10
2cea09f7-400c-44e2-b11f-31218ae2eb6e,Self Service,2
a232ee0f-1283-4db3-ac7f-b401553bf412,Self Service,9
7ad605f3-ec14-4b24-ae0d-048caf34f8ef,Self Service,23
80d11f8e-5714-436d-b0da-75cb15cd5009,Self Service,2
1d936b87-a5f7-47d6-a48a-297db39b3074,Self Service,14
0ad50f95-3dff-465d-ad1b-330f8604f400,Self Service,43
ba151504-8a7b-4b8a-9c38-2e1e48224393,Self Service,5
398adc96-9f38-429c-b269-83daf5707d38,Self Service,22
e5ccf40a-71ce-4b6a-bb7b-1549e88e2669,Self Service,10
a641c11e-56e1-4515-99aa-68eb3d7bfc20,Self Service,35
dd4acffa-ff5d-4bbc-91fc-43bd166f597d,Self Service,4
35432f6e-b540-4d17-be16-87f58e2dca57,Self Service,11
faa8df18-af46-4381-9bc6-8086dab49c52,Remote,4
0253cc2a-8e02-4366-87f6-0f1a36c3d6b6,Self Service,0
5bd1e69d-13a0-48f1-9f62-b66185d35acf,Self Service,7
a7d4f393-07ae-4a51-b8db-d61e84c85a32,Self Service,0
d8cf726f-7897-477f-a04f-aa85af2a501e,Self Service,17
c68e995e-5d76-4323-bf29-fc34415bcbab,Self Service,11
4d6eee9f-fa11-4785-8cd1-2ffaacd3f8ea,Self Service,82
624cc66e-4299-4956-9b01-35dd0b3712fe,Remote,7
019499d4-4029-4352-8672-fd1a6905963c,Self Service,37
3427ff7c-b09e-41b4-92cc-aa512604bb62,Self Service,16
345bc7fe-7430-4ba0-93c2-0bdbafaedaf2,Self Service,15
04dda999-d65c-4ece-baa0-c889ecf9fd2c,Self Service,14
b97b7c0e-2f50-4e0f-a740-114bfa3d3fe5,Self Service,4
7a6678c7-fe69-4ee6-aac0-eb83d8224dc9,Self Service,7
740f46ba-ea58-49fc-b187-4f7f607440f6,Self Service,1
cbde8d03-906b-4cc1-a391-784c835a6e30,Self Service,132
cc5485ab-1515-401b-bd39-afec6dd545cb,Self Service,1
5ed6d6f1-880f-42f9-8c69-e196d103b42f,Self Service,12
4a2b74a5-9e84-4aeb-ac8b-59ea3476ebc1,Self Service,7
68950203-503d-4d2e-a4ee-05eae70b8323,Self Service,2
2e4925b7-472a-4119-ba35-484e73c9fbce,Self Service,163
a295d228-dc77-492d-85c6-df07f17c32f4,Self Service,0
3ba7439c-ecdf-4d91-a23e-f4b22ad4d57a,Self Service,2
3bf26398-e452-4f88-9250-755455ac83f0,Self Service,27
8a74fa5a-1fc8-42a2-bd28-cf26998b1199,Self Service,15
ec00d144-28c0-4f76-b037-ff512a2f62a5,Self Service,3
e5987f72-fa57-47f0-ae3a-cde44d5b421e,Self Service,7
c3d1453e-b640-4202-bbac-f690b3a6507f,Self Service,23
8d896d37-504b-45ee-91a4-9cef9ed9c405,Self Service,11
563cd038-cc2f-467b-8765-bfc34bd965eb,Self Service,0
f0d1472a-d522-4c5f-8627-6ae77b48153d,Self Service,1
ef361390-004b-4714-b090-114d738c7ab4,Self Service,23
07b8f2d2-c534-4f0f-9ce8-5d294bf1a407,Self Service,10
6c3f57fc-de7f-437d-8240-89289b95b1d7,Self Service,38
e70010cc-0518-414c-935f-376d9fabb397,Self Service,4
623034a8-7eaa-41c2-aeac-86a80d462497,Self Service,6
ec9c2014-c413-48de-8d7e-c3a28a563a6b,Self Service,1
3c09279f-42c5-4663-a255-a5e053ba37b2,Self Service,2
60272d3b-757f-468a-9c79-15285b712dbc,Self Install,55
a0998729-a32c-4854-b9e6-8fa8922a2aba,Self Service,3
6c0a9232-cc10-4c69-9410-3dede2209100,Self Service,108
e1699979-4198-4c89-9026-1a01428b1516,Self Service,4
d4029016-5513-4979-aa5c-c10f35fdee8d,Self Service,31
4a17feb6-6859-4718-804f-29b484c77f64,Remote,5
0634611a-86f9-4333-a68c-03c5b0745fec,Self Service,90
0d235bf0-a44a-4b3a-9161-81e90c02cc64,Self Service,1
d5291b52-bc85-4da6-bed6-639184ecaf6d,Remote,17
5284f7ad-b0ae-4bd5-8b0e-614634aa7332,Self Service,6
c417c099-3e78-4c62-8320-838796a0d0fc,Self Install,3
47fb8773-4c4c-4a51-8877-3b5b529d972f,Self Service,2
9c9efe81-ad97-4f27-801f-9034332a873e,Self Service,2
ba2a8f17-687a-40a1-ab26-845c7d358e24,Self Service,60
1b6187b0-15e7-427b-b075-40c6efe4b755,Self Service,6
55576cd6-ec96-4afc-b967-f9dc793aa27b,Self Service,1
a60986f4-c4ef-4c61-8595-0ce6a14eb081,Self Service,4
ba6b54e3-cb23-461b-99d6-512777ecd963,Self Service,15
a56bd0f5-3ecd-41e2-ae1e-b380d4d0522e,Self Service,5
c181cd4c-07ba-431c-b1b2-dbd030a7b792,Self Service,8
ee48f9d0-c019-47bd-a848-20e78a3cdc19,Self Service,18
b36864fa-0505-49b7-a741-11dd5652f5d3,Self Service,9
62207cfb-92fa-47eb-a4bd-b3c24f5ece93,Self Service,0
d04a3b0c-6b9c-4af1-b687-9ccdaf751355,Self Service,10
aa3ce845-782f-4847-af8c-fdcba9daed68,Self Service,12
4fdc421f-b951-4c98-9d71-532142013398,Self Service,33
d77ca81d-ece6-4a10-8302-0f09bc7dbe5f,Self Service,4
01120ee3-9c3b-4906-81a2-337795018be8,Remote,13
abddcb85-8e95-4752-bed4-e7f0535dd070,Self Service,1
3951a3c3-9d24-4c77-9040-5c1bbef5b60e,Self Service,5
9ea7f263-b23d-4a64-824a-910bb5b4e77d,Self Service,1
6a94eef0-9351-4705-b915-eaaf239940a9,Self Service,15
56c05f2c-65be-44fb-a2c4-0c3d12b50c43,Self Service,1
c1af0fc6-1932-499e-85cf-ef512b638a91,Self Service,7
163d225d-cb83-484d-ad75-401dc4890a00,Self Service,5
8b1c55d8-c05f-4b86-b3cf-7af1b1329d13,Self Service,33
1df9f6c4-bcaf-4e65-830a-3497970e9d53,Self Service,3
c39b7d58-feb6-40c9-9120-d0e8270d6ab2,Self Service,3
b8115f15-360f-4492-8da6-0a5ce2750f72,Self Service,124
087d3a61-bdaa-43b2-897d-0c7b364718ae,Self Service,27
cacc0b8f-8be9-4762-bb45-627fae941077,Self Service,8
87496bdd-501f-4c3f-bead-fa51fd5ddda5,Self Service,32
270fa315-c0f2-4094-b635-ad7a872fcd8d,Remote,2
7c7686cf-7d7b-4e75-b782-409e3c519f91,Self Service,1
7f40f87a-ef22-466f-8189-19f6516f7cb8,Self Service,3
160d4cb3-cec3-4f76-9108-0665dbe642a7,Self Service,9
7a56887b-ff85-4542-a1dd-7768ccf32a75,Self Service,7
04582ca7-3e81-4ac2-b5a2-71f73c68f5d1,Self Service,21
a6fa62d3-3a29-444b-bcac-b4a940d01231,Self Service,141
c6bafafe-05aa-4655-b07e-7723fab26bcb,Self Service,8
d7a11389-182a-4d76-a5ff-eb7f89419dc6,Self Service,1
8ae2bf50-1fb2-47c4-b2bf-dc180e3b0592,Self Service,2
592faacc-a85d-4b1d-bf6f-d883ad3dbdb0,Self Service,2
0d4030a5-91b5-416f-a52b-f9b55de878e6,Remote,29
ab09618b-fa6f-4894-bc27-8319b3b6173f,Self Service,15
4dd9685a-77c3-446b-a469-60d93e430d92,Remote,27
5ec91f38-dfe6-407c-99fa-37d248816655,Self Service,7
e6b6e438-9934-485a-9f37-10d5265c54cd,Self Service,7
a20b5563-bc03-4a84-89ba-72445d4eb832,Self Service,5
e6ca4ce8-c471-4f0d-9bb8-f3d1222d008e,Self Service,34
04852565-796c-49bb-862f-a10f92c32182,Self Service,14
296c7929-b517-4888-aaf7-af6f7305d3b8,Self Service,13
c0040ec4-8772-4725-9cd4-3ff1f0cdc022,Self Service,23
92be899d-7f16-419c-a88c-12c627193017,Self Service,5
00f6b72a-e3cd-4ccc-b3f5-07c1e433dc1d,Self Service,2
487b8bb4-c94e-4909-a2b7-6c6d69d22580,Self Service,8
7a955e4a-67f9-479e-bab7-36e803fd0d1e,Self Service,25
aa1a907c-00ec-4c3e-9a38-41bfce24322c,Self Service,5
41d7e59a-f43e-491e-a280-ca4cf2eab7ce,Self Service,52
f8346adf-f25a-49b3-b4c6-b5f31e8a3ddf,Self Service,15
596517e5-b714-44b8-af49-4beb87cf40fe,Self Service,37
62779174-e50d-45fa-8c91-09569e28a948,Self Service,20
c47ab23d-7a86-4f76-bac2-fecddf8d8cc8,Self Service,13
4721d0a7-8368-4ab8-b9a9-cf27f58a0e7f,Self Service,29
c12a4ded-4831-4084-96b8-19d9677c2091,Self Service,1
84191f54-f9d9-47bd-8676-9e1a7d96d2b6,Remote,3
a3f6c735-ce10-4c6d-8467-4adb519b4b7b,Self Service,11
ca6dc310-d4b5-4422-9d79-14b2673cf16f,Self Service,4
9690bdf6-46e1-45ef-aee0-49105a0b4c55,Self Service,9
189ac8c4-6233-4825-8a0a-134f0bd21193,Self Service,22
fd38105f-9889-4e33-b8f2-fd33ae54baa4,Self Service,9
2c8ca809-e48c-4eb1-a6fa-047e407d99f5,Self Service,8
a0356ff7-237f-428e-9ff5-b64e681d9e89,Self Service,26
32868751-fe61-465f-bd7d-264b4049c6ff,Self Service,0
0d1343c5-b659-4256-823a-b9725e109e48,Self Service,6
143d5eae-fd23-440c-9268-8a82e994833e,Self Service,2
b6c2bb88-a6c4-4976-b6bb-6c036a672e42,Remote,7
eac0a159-aa41-4f2e-965a-d7b3503aee4d,Self Service,6
2eeef7c7-7de9-48f6-9d01-6bc27b809ef6,Self Service,1
2b1b9940-f8ee-41b8-9c14-4fd1bdfa54cb,Self Service,32
bfd8e09c-f8bc-469b-b7f4-39373777a62c,Self Service,15
11cfcc49-b694-4e52-b18c-ab19cf32a2cc,Remote,28
9aec79c8-abd0-4109-98ca-f1281f74e73c,Self Service,7
fba8fc4d-6448-447c-95da-3234c63ff513,Self Service,3
18d5c908-e1e6-4222-9ddf-5569b17790df,Self Service,7
57a52a63-f20b-4114-973f-a97f7710b523,Self Service,4
d45d9190-e853-4e3f-b19a-438098437607,Self Service,11
2d05d7e7-4137-4d05-b609-9654d69fdee6,Remote,16
9d57f6e8-244c-42bd-9d63-035554bbf614,Self Service,9
51a3172f-9b38-47a2-91cd-f70e0c457abf,Self Service,25
965a5ddf-5f02-4b3a-9050-100b1d3eacc9,Self Service,98
410c2be0-1134-465d-bebf-1d03566fdedf,Self Service,5
fc245968-a440-4017-b3ac-509931c382fa,Self Service,30
1987e148-41c2-49a1-97a2-daa7eba1870b,Self Service,1
c5efabad-5379-4509-9e45-7a3b1c206ce9,Self Service,13
1fc1fb54-9d3e-4b13-b069-a7c176a3a2e2,Self Service,0
6272dded-967f-4c1a-a53d-b7c93900e0b2,Self Service,43
cf03db8c-5175-4325-b84b-57d020352747,Self Service,26
e359e844-aba3-47fe-9fb2-d46e3c3fd17a,Self Service,16
5815bdd0-48e4-4f38-b24c-b5e510f24f1d,Self Service,27
0b74930b-2f7f-40cc-a6d2-cc4c4498927b,Self Service,1
c403e778-343d-481b-bc29-78255bf09bc5,Self Service,6
e40c4519-b91d-4544-a852-508495bfff79,Self Service,29
8629a1e9-254e-4e07-a0d8-1e915d5c1d2e,Self Service,1
6e92373d-8d4e-4825-b7ec-574b17833336,Self Service,0
1822a598-e82e-4394-9853-ef4fb4a3a799,Self Service,35
6991d32b-6b73-491b-be2a-d3f7e732f933,Self Service,20
417479a0-ac76-441c-acb9-ec60abc01383,Self Service,15
ad98206f-f340-46ff-98ec-0f3476181c1c,Self Service,0
ea88ecd2-c77d-46f0-af0a-4e0673e23514,Remote,7
5f6203ed-e6ab-4d58-a87d-7f31edbe08c1,Self Service,29
4907151a-16df-47fd-961e-63a9b6df0f59,Self Service,17
5444367d-f15c-4b57-b051-ab6bb62bbad4,Self Service,2
f5415ccb-cc5b-48a6-b2c0-d090194ecd96,Self Service,18
966dbbc3-c198-4d68-91fe-131653af202e,Self Service,6
2c06b30b-1994-4c68-9e9c-1d900ded6a2b,Self Service,42
83b19131-50f3-4e35-973e-2f0cf6e103eb,Self Service,14
02d59f33-d7cb-440c-b92a-e69931e05d81,Self Service,41
4777c164-aab2-4298-8ceb-ef30cc3d8cb5,Self Service,16
99ddb233-e0c2-4770-9784-34ea06794960,Self Service,30
74339873-8992-4d94-8d84-deb922de0452,Remote,3
dfe7325d-ef2e-4898-9c65-0d094fa55f21,Self Service,16
78a5aeb6-7614-43ed-818e-d58299b84482,Self Service,16
bfb84647-7160-401a-9d9a-c80f97b6d45c,Self Service,1
f1c4fa2b-b93b-42e2-ab06-7ab8df57881d,Self Service,20
3e90b982-009b-4cad-b596-a6d20a92d399,Self Service,11
651e7d94-fb4e-4cc2-9cf0-417d58e7fbd5,Self Service,3
a6fd4b25-0357-4de9-8cee-61160189ad50,Self Service,12
a79dd64a-ae46-453e-bfdf-141391170b31,Self Service,4
47152466-189d-449a-a9b0-a6a0736b8ae1,Self Service,25
9707fd5a-6579-4734-a8cd-41d2325ae9bd,Self Service,4
ef50d66a-5d63-4e7c-a4fd-b7d8f1f3f342,Self Service,12
761dee04-f208-4396-a472-28f1ad670d48,Self Service,4
95ee867b-91d4-4471-a684-9eb6af4b41fc,Self Service,15
20415ce1-9499-40fa-a865-db15a0220da5,Remote,6
f1a4cc0f-a2a3-4ae3-91aa-f9a390ee8f86,Self Service,18
e98f30bc-81bd-449a-8b37-1d1bef6da371,Self Service,67
b803e2a6-a760-4e13-a0a3-8987a5df1b52,Self Service,0
f8818a9a-e982-4757-aa93-d7e000e9ecfe,Self Service,5
2d29db98-5fe0-481e-906a-d952f1f9c0e1,Self Service,8
2b73eabf-d624-40c3-9c07-13e08e5a39d7,Self Service,166
1c59df4a-fb41-4a70-8614-c37a9d884982,Remote,38
0bd05bcc-133e-4187-b14f-c3b240cf3c27,Self Service,13
6a566072-8abf-45ee-a094-04f3efa7fc1c,Self Service,8
32561954-ef1c-42b4-bfaf-795c0055562f,Self Service,13
bed42d11-12c9-4fb1-8c11-8b7f9288f178,Self Service,31
77000bcd-adfa-4079-9777-80c1a59264c6,Self Service,7
0363367f-f8e6-4c1e-8966-9f8b9d621e90,Self Service,40
429aba7a-cdb1-4c54-a891-4bbe618ad25a,Self Service,22
50450a08-e486-47c6-8c2f-05d19caea9fb,Self Service,13
d36b2849-9929-4454-8e9f-c197ba8c2c7b,Self Service,28
e0aef601-fcd7-40d7-9ded-b6a4bbce5c04,Self Service,3
16bcd51d-28d4-486f-b97c-8289b11ad3ba,Self Service,2
4cdd0c2c-d20e-49a4-ab64-7e2a7691f110,Self Service,6
b8d915f2-48ba-467c-8118-131bb7508470,Self Install,35
eeeab81a-284f-4109-a4e4-fc77f5c2033a,Self Service,2
458fbf4b-bc4d-4a77-8375-49782a0f53c1,Self Service,13
9505d4e1-bacc-4481-baa4-68b0d3f12661,Self Service,6
78ba539c-7283-4a36-b67d-7645c5a7f236,Remote,28
1471146e-25fa-4193-a01b-82efdc761d30,Self Service,24
9e410819-4cba-428b-ac8a-ab4f4a784856,Self Service,8
3e3e65e3-0086-4120-a9cb-e6262b034706,Self Service,5
3f163764-0c27-4862-a9f5-6babf89e5863,Self Service,35
6941b3c6-46d6-4885-8c5b-b9e3e57060ed,Self Service,2
05610412-01ea-4f57-a05d-04c712d9d797,Self Service,167
f001c9fe-7b43-42d0-83ee-72270483b421,Self Service,0
535e75fc-201d-4043-a885-7d2d28f8c746,Self Service,3
d7c1a652-a2d4-4604-bf6c-198de4247416,Self Service,4
3252318a-ff2e-4832-8113-bb412ab1a3a0,Self Service,1
d93db513-73f8-43f8-9947-0a542a91befe,Self Service,2
d1d9c970-ee4c-46db-9638-e5e60784614d,Self Service,28
07423b5e-c161-450b-8675-bb6a8086878b,Self Service,14
ed14c092-8a69-4088-9ea5-f01727cbad1e,Self Service,56
6c6e9262-b070-46da-bae6-06c6f1a3fa85,Remote,32
4990fd1c-2d0b-4d95-9bb4-dd72bf4af458,Self Service,13
3d8c2177-8e10-44a6-8d36-dd7974c5fd5a,Self Service,29
c0c0b33d-9278-4558-998e-b5a22a34868e,Self Service,21
d4d6392a-42cd-4007-8f55-4930e30a33ab,Self Service,4
252cb4e3-c9f5-4aa3-878e-c690e1ec255c,Self Service,5
127273b9-4f5e-4307-b640-f6b8fcf64132,Self Service,31
c913d862-f551-4796-9b08-252e29b5b610,Self Service,0
047e7513-39ef-442b-91bb-82783d41bcb2,Self Service,12
28ddfdf9-f72d-484e-9cbc-906ed3b1b7ac,Self Service,8
9a8b4bd6-bb51-4908-bae2-968497104b6d,Self Install,8
67bcaa0a-8b1e-4d75-bbcd-59ca3d810c8d,Self Service,78
efe0df2d-fe9a-47b9-9929-0f3f5acb7e66,Self Service,4
ff6a6e21-96cc-4c30-9bf3-56ce2c30fd6f,Self Service,7
0039b617-e95a-4052-8c0b-3a225827594e,Self Service,24
785aa12e-f398-4700-bbeb-bcac872dbc0a,Self Service,4
62b12749-8afb-4c8d-be18-c62b37963d02,Self Service,30
e5e9cd43-44c8-4a96-a954-45229be7e939,Self Service,12
c882a050-887d-47df-bca7-57b3ff89a820,Self Service,16
1a6c8d16-7b32-4672-acc0-423ea5e5f810,Self Service,16
5d22bb92-2521-4096-b096-d79326b216be,Self Service,7
8cc30fd8-c02a-4859-9358-713a3d7bae0a,Self Service,4
cb288ff5-c3bc-4cf5-adbd-ebf1267aa2c0,Self Service,18
ce11d165-206c-4e96-a989-cf57099755d4,Self Service,8
5a239ba5-9cb8-4c02-9d35-fc6927cceb07,Self Service,5
99bc4a9c-1353-41a1-95b1-b53c7efad480,Self Service,47
f74284ba-5f41-4d28-97aa-e10a44735eb8,Self Service,47
ba5385ff-db98-4f96-b997-75d5d49b511f,Self Service,5
2e096f53-492e-44fc-85f8-08f3951d06e1,Self Service,12
36b23870-e73a-495e-bbcb-6746124508f8,Self Service,15
7ac24c35-81bc-4b65-8b1a-83ff81ec762c,Self Service,16
eca520bf-db73-4746-8935-4d50c808c2a1,Self Service,0
6d6e4cb8-0533-4fbf-b01b-9ba8e01d1ca8,Self Service,7
4647895d-0681-48ce-b9a1-6328cd3abaf7,Self Service,1
12adc356-1892-4b2e-b394-ec002b58bc03,Self Service,1
199df355-bf78-403f-b490-1fc1c59f015e,Self Service,42
4fed582b-23b6-4b84-a7bd-ad678b55eaf9,Self Service,15
254da07d-9e60-44dc-bd34-8e873ff6ff5e,Self Service,5
96314fa9-7d5e-4337-a2ee-d822b36a9acb,Self Service,5
3610f89b-e5e7-4179-b000-ad6b361ea84f,Self Service,6
5c346659-67ca-43f3-b7d7-07c0be9d280d,Self Service,20
781c7f87-1955-4cd3-93f3-24fb2b929a81,Self Service,5
c1559370-5c25-43c1-9296-7bc856b8f4a0,Self Service,19
76098e17-eedc-4bc4-b37e-a46ec1313951,Remote,40
ddd4f3e2-c537-43f7-993b-780488b0c01f,Self Service,5
ccab139c-97ab-41d8-ad3e-0258b73fe576,Self Service,13
aef7052c-5674-418e-aab1-570ebd0f273d,Self Service,55
7e072573-b38f-428a-bb36-40280656f9b7,Self Service,4
c2e81d43-f1ef-4952-84a2-46800f51eb58,Self Service,2
a5c08863-7d0e-46bc-8406-415e80edc93a,Self Service,12
b4ceafb9-016c-468d-af10-7b3efde7d8af,Self Service,0
f633d546-e92f-4e68-bae7-0d5693307182,Self Service,3
27e7144f-b74f-489b-b6c8-0ae87b9df8c1,Self Service,65
6b167763-e890-49df-82ff-025348071f09,Self Service,65
5381d654-b6d9-4efb-bf39-ea96a203daf1,Self Service,21
83f74c77-5dda-4cb7-b021-91d99ad3b6b8,Self Service,11
13850116-cdd4-4a7e-b8aa-e1fd596f0756,Self Service,1
aca68ef9-a897-4533-b62b-5da304ba3ecc,Self Service,2
3551d303-d6d5-4bde-b784-a1e637f0c0cd,Self Service,23
50e6104c-f854-4f65-9546-182a0eae2990,Self Service,4
e041214c-668a-4ee4-87a8-3f689ab20156,Self Service,27
12c50f37-7659-4abb-b779-ed7b35e68a9c,Self Service,15
051245d0-4db4-4334-8c59-6c12539f3ac3,Self Service,9
758e0f7e-b25f-45fa-918d-b17c1df277c9,Self Service,24
15c6c930-0f34-427b-b1a9-3c785e340418,Self Service,17
3ba3ee5e-1de5-4967-9ea0-49df50acafca,Self Service,21
a84985a6-d27e-4910-9551-790188f9e342,Self Service,14
6b7a20f0-ebe9-4839-84f5-2fe429ee1f4b,Remote,0
6801480e-5d12-49d0-babe-94d4bc1309dc,Self Service,5
534f7347-9776-4e49-9823-67f988d0aa75,Self Service,7
d198f224-58e4-4b8f-afad-ded00e380320,Self Service,24
b5ca292e-38c4-49f5-b792-8219aa253028,Self Service,7
f6480bf7-74a2-43ab-84f2-2a6bb5121148,Self Service,10
0e3af7e8-97aa-47ce-995e-bf07a7257ff5,Self Service,17
aadb7a7d-5e1b-4300-a62a-7aa3eaab12af,Self Service,18
d788eb7b-ea5c-4f54-b847-e1317db45e7e,Self Service,6
d469df33-1744-4534-bf3b-595249652060,Self Service,5
8800266d-12a5-4ef6-a940-915090349a32,Self Service,17
8013536d-9ff7-4ef5-b65a-f2472b81f7af,Self Service,0
43366c1e-f8f9-449d-bbc0-d4e7b2c34c74,Self Service,4
f9e5770a-d1e8-43e4-a372-cb5a9881763f,Self Service,24
72bea30c-870d-4f2f-9915-ddd6aecd05af,Self Service,11
c47ab73d-e2d4-4dd1-8ebb-4731bff734da,Self Service,43
96e608d7-8d6b-47eb-91fa-8f637fea46f5,Self Service,4
ea78ed95-11e6-4ad6-9567-78f7d46cfb14,Self Service,47
bbd3748e-e3b7-4545-a6cf-b4d8a788cddb,Self Service,32
a57014c8-e7e7-4fa5-8fda-9f0844f4dd5c,Self Service,62
e2818bfa-bdff-4988-abb8-c69433aae237,Self Service,1
21de3793-ad38-48e0-8812-38a28b7f2855,Self Service,6
006b4c49-ea18-40c4-89e5-9fd991ea8d6f,Self Service,13
2cf32fdf-4713-4a29-aab1-99fda17c8206,Self Service,2
d24d724e-1262-4e1d-975d-2b72e78e4bf7,Self Service,2
4c72080c-a6bb-4d56-8a53-09f8378ddea2,Self Service,1
017bc594-e511-4bb4-8633-22134410c137,Self Service,5
c234427e-43d7-4191-b4aa-5d4d46268490,Self Service,3
14c5a07b-60d0-459b-b742-5dfffe7f15cc,Self Service,7
9ea6328a-4e6f-416e-a623-643a2cc66195,Self Service,59
62a42431-3f0c-40ca-a264-cbf40e80470c,Self Service,1
ad26cea4-aa44-471c-9c1f-3f945859414e,Self Service,15
e254fa54-8678-45d9-99c6-f90de6c40ca5,Remote,2
22eaf93b-2c91-4083-b833-b9296758cb30,Self Service,21
aa8a2dcd-57e8-4d87-a040-152e31fc5978,Self Service,7
fe4f950c-753a-4631-bbbd-2429160b0733,Self Service,7
b6df1e14-2b5e-4dee-9b20-7a7bc8a7c4f1,Self Service,19
ce8b64b8-c448-45c8-9944-1f8436799304,Self Service,10
2f53956d-bcea-4f39-9a56-87d9827bd500,Self Service,3
84cc7724-e02d-46de-aaa1-32fd833fdfbd,Remote,40
1089c554-a15c-4301-9374-f97c67909e62,Self Service,8
d73b047f-6049-481a-94a3-f9aa2db2b56a,Self Service,13
14083dc2-1f4e-42dc-b6fd-3d565d4fa865,Self Service,20
5a01c951-8c02-40d8-9010-e8548bd79938,Self Service,2
f1e7fe0e-3dfe-4f19-ae08-4e71b0fdb946,Self Service,2
d4988e5d-c2ed-48cf-8026-725f23c3361a,Self Service,22
