Customer Account Name,Opportunities Opportunity Created Date,Accounts Salesforce Account ID,Customer Account Toast Guid,Opportunities Total Software ARR,Opportunity Line Item Hardware Value,Passed Auto GIACT,Failed Auto GIACT,Banking Status,Banking Task Statuses,Go Live Status
Hungry Tiger,2022-12-20,0014W000037VCXpQAO,04dda999-d65c-4ece-baa0-c889ecf9fd2c,"$1,128",$848.50,True,,Completed,COMPLETED,COMPLETED
Moma Nem's legacy grill,2022-12-20,0014W000037VCdxQAG,5bd1e69d-13a0-48f1-9f62-b66185d35acf,$0,$99.50,,,Completed,COMPLETED,NEW
Pals Pizza,2022-12-20,0014W000037VCixQAG,0b3e93e1-1d9f-4809-b4a7-ff33f15e9fea,$0,$259.03,,,Completed,COMPLETED,COMPLETED
WHAT THE FRIED RICE,2022-12-20,0014W000037VCDUQA4,4cf4c1fc-647f-4570-ab47-e6f431ddfa36,$0,$399.00,,,Completed,COMPLETED,COMPLETED
The Hawthorn,2022-12-20,0014W000037VBEwQAO,afaa3e69-6304-41b1-919c-2747c9035f55,$0,$99.50,,True,Completed,COMPLETED,NEW
ReAsha's Authentic Jamaican Cuisine,2022-12-20,0014W000037VCV0QAO,b3072be8-f7c8-4648-9f79-a09f311a4686,$0,$0.00,,,Not started,NEW,NEW
Tacos Revolucion,2022-12-20,0014W000037VCfeQAG,e0be10c9-a09e-4588-ba0b-ec3eaf94c6de,$0,$159.00,,,Completed,COMPLETED,COMPLETED
Bagel Connect,2022-12-20,0014W000037VBM7QAO,0b74930b-2f7f-40cc-a6d2-cc4c4498927b,"$1,800",$318.00,,,Completed,COMPLETED,COMPLETED
Whopy Cooky,2022-12-20,0014W000037VBurQAG,5ad2b0cc-7794-4f44-ba03-a19952a14326,$0,$100.03,,,Completed,COMPLETED,COMPLETED
It's Frieda's LLC,2022-12-20,0014W000037VCelQAG,32252aa2-6099-45ac-9110-66916a53af04,$0,$104.50,,,Completed,COMPLETED,NEW
Carsyn’s Country Corner,2022-12-20,0014W000037VCDeQAO,b8b9018c-a004-4610-b4b9-5c5de4e2e8e2,$0,$0.00,,,In progress,IN_PROGRESS,NEW
Brother and Moffat,2022-12-20,0014W000037VCXGQA4,03673318-5407-451e-983c-2bd8c7f4bb71,$0,$0.00,,,Completed,COMPLETED,COMPLETED
Parvin Pink LLC,2022-12-20,0014W000037VC8KQAW,9f4be8ea-8af8-4202-b93a-bd882c0a794f,$0,$99.50,,,In progress,IN_PROGRESS,NEW
Marcelo Baez Old Forlinis Restaurant,2022-12-20,0014W000037VByZQAW,3d4d3fe2-fde3-4e3a-bd37-109622519b4a,$300,$408.50,,,Completed,COMPLETED,COMPLETED
Steve's Black Sabbath BBQ c o Randall Cottrell,2022-12-19,0014W000037V9E3QAK,3b59b16e-fe5e-4f02-80c8-8afa705c59f5,$0,$99.50,,,Completed,COMPLETED,COMPLETED
Cafe 2:38,2022-12-19,0014W000037V92jQAC,8a0b95f6-d716-451c-8e14-418a2407eb53,$0,$159.00,,,In progress,IN_PROGRESS,NEW
The Philly Burger,2022-12-19,0014W000037V9wtQAC,41d7e59a-f43e-491e-a280-ca4cf2eab7ce,$0,$0.00,,,Completed,COMPLETED,NEW
North Consulting LLC,2022-12-19,0014W000037V8tIQAS,34de4108-8fd6-415c-84fe-08cb5d9f5325,$600,"$1,316.53",,,Completed,COMPLETED,COMPLETED
Tortilleria Factory,2022-12-19,0014W000037V9tLQAS,31bbeb0e-2ebb-4780-ba50-eac287427944,$0,$0.00,,,In progress,IN_PROGRESS,NEW
Henrietta’s,2022-12-19,0014W000037V9ODQA0,ce25d08a-8f91-450b-80bd-22ff541eebce,$0,$0.00,True,,Completed,COMPLETED,NEW
Cafe on 7th,2022-12-19,0014W000037VALPQA4,c2137c8b-03fb-4051-b45d-414d011a01a4,$0,$0.00,,,Completed,COMPLETED,COMPLETED
Elks 1823,2022-12-19,0014W000037VA5WQAW,ca949310-7a0b-488e-b62d-3bde592f7afc,"$1,200",$568.00,,,Completed,COMPLETED,COMPLETED
Sweet Story Company,2022-12-19,0014W000037V98UQAS,bcfd4668-cb5e-437a-b6ad-a5386842011a,$600,$998.53,,,Not started,NEW,NEW
Craving Crawfish,2022-12-19,0014W000037VA5lQAG,ccdd102a-9d27-4ab2-97ac-9cf909e724a1,$0,$0.00,,,Completed,COMPLETED,NEW
The Alander,2022-12-19,0014W000037V9CCQA0,6da93bea-fefa-47a4-bb08-d6d3e2aa1c18,$0,$662.50,,True,Completed,COMPLETED,COMPLETED
Hatchets And More,2022-12-19,0014W000037VA4xQAG,383b46c3-500a-44e9-87dc-292e38d755c6,$0,$0.00,,,Completed,COMPLETED,COMPLETED
Crazy Pizza,2022-12-19,0014W000037V8xyQAC,69eb7ccb-ad9e-4e40-8fc0-c44798b31c94,$0,$99.50,,,Not started,NEW,NEW
The Rum Bar at The Speakeasy Inn,2022-12-18,0014W000037V8DEQA0,39d51241-9cda-4b5a-9bdb-2903c0e3ccc4,$828,"$1,251.00",,,Completed,COMPLETED,COMPLETED
Elks Lodge 781,2022-12-18,0014W000037V8OeQAK,23936bc0-d9d1-4a3d-a779-6f0dd79ef86d,$600,$822.00,,,Completed,COMPLETED,NEW
Casper's Kitchen LLC,2022-12-18,0014W000037V7dzQAC,54d79713-e515-4d80-9072-e8e158683218,$0,$0.00,,,Not started,NEW,NEW
Something Good LA Restaurants Inc.,2022-12-17,0014W000033uAagQAE,a3c8cf7e-7ea5-4e6c-8588-489dbb512f96,$300,$245.10,,,Completed,COMPLETED,COMPLETED
Taste Delicious,2022-12-17,0014W000033uAs0QAE,f2105c4b-61ba-41e7-9582-0020c3b4b722,$0,$159.00,,,Completed,COMPLETED,NEW
Badass Brews,2022-12-17,0014W000033uAo3QAE,0bc39503-3d24-46db-b00a-0968bf58fd16,$0,$95.40,,,Completed,COMPLETED,COMPLETED
Salt City Kitchen & Catering,2022-12-17,0014W000033uAk5QAE,9012f280-47f9-4028-886f-3889ffedbff9,$300,$326.80,,,Completed,COMPLETED,COMPLETED
Winter Park Chateau,2022-12-17,0014W000033uApGQAU,80dca889-e492-4a40-a3d4-ce901ee788e2,$0,$0.00,,,Completed,COMPLETED,COMPLETED
Ajun Flames,2022-12-16,0014W000033u9bSQAQ,2444609c-33ed-4bba-818b-cd302770ed78,$0,$0.00,,,In progress,IN_PROGRESS,NEW
La Fendee Mediterranean Grill,2022-12-16,0014W000033u02TQAQ,2e176527-7bff-465b-87d8-1069e9592faa,$600,$204.50,,,Completed,COMPLETED,COMPLETED
Double T's Bar and Grill,2022-12-16,0014W000033u9LUQAY,059d9a2c-73f6-40a2-8f3d-27dbb8fd64ff,$0,$563.00,,,Completed,COMPLETED,NEW
Vegas Hibachi,2022-12-16,0014W000033u6iYQAQ,96b01f01-700d-4f39-9579-445bcd484df7,$0,$0.00,,,Not started,NEW,NEW
The Red Star Kitchen,2022-12-16,0014W000033uAO1QAM,95bcb924-cf00-4fcc-9498-81647babee6f,$0,$199.00,,,Completed,COMPLETED,COMPLETED
Famtorious Soul Kitchen,2022-12-16,0014W000033u9vrQAA,ecde2c4c-770f-4f8f-8d4c-35819adac863,$0,$159.00,,,Completed,COMPLETED,NEW
Tenth Street Station,2022-12-16,0014W000033u9p0QAA,e7dd17ef-ea15-4af1-852c-8231b5e31456,$0,$159.00,,,Completed,COMPLETED,COMPLETED
Chitalian pizzeria,2022-12-15,0014W000033u5YdQAI,2ea42af4-5980-4915-92e2-a56263646336,"$1,500","$1,216.50",,,Completed,COMPLETED,NEW
34's Last Stop Tavern,2022-12-15,0014W000033u46iQAA,faa8df18-af46-4381-9bc6-8086dab49c52,$828,$335.10,,,Completed,COMPLETED,COMPLETED
Two Sisters and A Deviled Crab,2022-12-15,0014W000033u5S9QAI,769fff57-17e8-4115-ab10-2d99e34f8f3d,$300,$249.50,,,Completed,COMPLETED,NEW
The Wine Down at Desoto Marina,2022-12-15,0014W000033u6a5QAA,880aa694-a206-45a2-aaa2-eec6c8ad7663,$0,$0.00,,,Completed,COMPLETED,COMPLETED
Matanzas Cuban Cafe,2022-12-15,0014W000033u5UHQAY,3ea41db2-00ca-4fb1-8f09-54dd7e54d4d7,$0,$263.50,,,Completed,COMPLETED,NEW
VENUE Mobile The Kitchen,2022-12-15,0014W000033u6WNQAY,ed3b2167-7a06-479c-a4a2-122f4b132a10,$300,$249.50,,,Not started,NEW,NEW
Rez-Cliff Originals LLC,2022-12-15,0014W000033u5nnQAA,2c0a5fdb-a28c-42c6-8239-7f51393f4b10,$300,$349.53,,,Completed,COMPLETED,COMPLETED
Bell Heir's Bbq,2022-12-15,0014W000033u5cLQAQ,c5a2d02b-591c-4db1-8cea-06ed0269796b,$0,$263.50,,,Completed,COMPLETED,COMPLETED
A Little Taste of Culture LLC,2022-12-15,0014W000033u5YnQAI,32913d95-41f1-4f3f-9ec6-5cd447ff106c,$300,$408.50,,,Completed,COMPLETED,NEW
Margeaux’s Drunken Lobster,2022-12-15,0014W000033u5wGQAQ,942ff290-f9c0-4457-8761-0b5251bebe8e,$900,$613.00,,,Completed,COMPLETED,NEW
Maya MX LLC,2022-12-15,0014W000033u480QAA,f6c53db0-54e6-410d-bb02-ebaef78617d5,$0,$263.50,,,Completed,COMPLETED,COMPLETED
Austin Snack Company Attn Scott Garrison,2022-12-15,0014W000033u5YOQAY,1c805c89-ed2d-41f9-bb8e-1533407f26cd,$0,$266.00,,,Completed,NEW,COMPLETED
Wokman,2022-12-15,0014W000033u4EIQAY,74b3ebd7-9557-45f3-a3da-9998ec970ea5,$0,$527.00,,,Completed,COMPLETED,COMPLETED
Tony's Taste Of Chicago,2022-12-15,0014W000033u64iQAA,07f76fa0-ca48-4afd-9480-4e9f10c92771,$0,$159.00,,,Completed,COMPLETED,COMPLETED
Brooklyn Beef N’ cheese,2022-12-15,0014W000033u6XfQAI,70da3147-870d-496a-80ea-6216d5afb4e0,$0,$263.50,,,Completed,COMPLETED,COMPLETED
The Chubby Crab,2022-12-15,0014W000033u5mLQAQ,4246522a-e397-4e90-8173-ea36753a919e,$0,$0.00,,,Not started,NEW,NEW
Liquid Luck Coffee Company,2022-12-14,0014W000033u2NnQAI,8cc4f691-71a7-4d36-9b86-5abb4a8ccefc,$0,$475.50,,,Completed,COMPLETED,NEW
Atomic Wings,2022-12-14,0014W000033u3CUQAY,d1ab5d17-9feb-41f5-b07b-ab62339ad4bc,$0,$0.00,,,Completed,COMPLETED,NEW
American Legion Post 142,2022-12-14,0014W000033u3m2QAA,b491f7f5-3911-41d9-a2cc-6aa050cf60a2,$0,$370.50,,,Completed,COMPLETED,COMPLETED
Giv Em Moore,2022-12-14,0014W000033u3EpQAI,8c765ab2-d929-46f3-96bf-331a3f16faec,$0,$95.40,,,Completed,COMPLETED,NEW
Smoke Suite,2022-12-14,0014W000033u3mbQAA,9109f6b0-2f9b-4f5d-801e-7d38b21868fe,$0,$99.50,,True,Completed,COMPLETED,NEW
Waterhole Saloon & Steakhouse,2022-12-14,0014W000033u3icQAA,0b9bfcaf-9200-4ff0-ad63-c81e9601c98f,$600,$468.00,,,Completed,COMPLETED,COMPLETED
Sum Tea House,2022-12-14,0014W000033u3bJQAQ,e6ca4ce8-c471-4f0d-9bb8-f3d1222d008e,$0,$318.00,,,Completed,COMPLETED,COMPLETED
brick oven bakery,2022-12-14,0014W000033u2xEQAQ,59ac03c6-e2f2-4e01-bc04-bc24a5f8cc0b,$0,$617.50,,,Completed,COMPLETED,COMPLETED
Hamlets Eatery,2022-12-14,0014W000033u3J1QAI,d235562d-ad30-4737-affa-ea570c304060,$0,$199.53,,,Completed,COMPLETED,COMPLETED
Gonzalez Food Service LLC,2022-12-14,0014W000033u2ssQAA,dd49bfc5-0bae-4fde-b143-388234c40393,$0,$59.70,,,Completed,COMPLETED,COMPLETED
Paul's Kitchen,2022-12-14,0014W000033u3omQAA,acb90e01-09e5-4fcb-84be-634c22fa2df4,$300,$408.50,,,Completed,COMPLETED,COMPLETED
Chef Creole's Bistro,2022-12-14,0014W000033u3viQAA,5d590c43-f687-420e-9045-e6bd94e05276,$0,$159.00,True,,Completed,COMPLETED,NEW
J BEST BBQ LLC,2022-12-14,0014W000033u3FOQAY,9f428fcf-60f6-49cb-a403-dbe2e1280218,$0,$0.00,,,Completed,COMPLETED,COMPLETED
Reno & Hope's Seafood,2022-12-14,0014W000033tpNbQAI,c45992fb-6029-41c9-b239-f04fbc58b2fd,$0,$159.00,,,Not started,NEW,NEW
IDK Kitchen,2022-12-14,0014W000033u3fVQAQ,c951e065-660a-45e0-911e-985dbfe14df9,$0,$127.20,,,Completed,COMPLETED,NEW
"Exchange Center, LLC",2022-12-14,0014W000033u3MKQAY,f5f30461-2487-4035-8898-307f0a8a77ba,$0,$0.00,,,Completed,COMPLETED,COMPLETED
Renny Ray's BBQ Attn Michelle Hoff,2022-12-14,0014W000033u3xbQAA,8624d6f3-84e6-419e-8169-8235171794df,$0,$0.00,,,Completed,COMPLETED,COMPLETED
Old Delhi Butter Chicken and Biryani,2022-12-14,0014W000033u3FdQAI,ab0d18f0-9baa-45fc-aaad-c0cdb9d99bf2,$0,$0.00,,,Not started,NEW,NEW
Tri Star BBQ Masters,2022-12-14,0014W000033u3aVQAQ,0eecf8cb-26c8-4da5-a33a-99b729540c13,$0,$363.53,,,Completed,COMPLETED,NEW
The Frozen Spoon,2022-12-13,0014W000033toh5QAA,8d6208c1-7c5d-4f2a-b30f-2bfcc7c51cf1,$0,$0.00,,,Completed,COMPLETED,NEW
Schnitzel Bitch,2022-12-13,0014W000033u1s6QAA,a6fa62d3-3a29-444b-bcac-b4a940d01231,$0,$99.50,,True,On hold,ON_HOLD,NEW
Suipi's East End Eatery,2022-12-13,0014W000033u1b8QAA,4069d87d-d680-457a-a15f-a37a3c9affae,$0,$199.00,,,Completed,COMPLETED,COMPLETED
Sidebar Baltimore,2022-12-13,0014W000033u0H4QAI,69bf7f82-4ef6-4d90-9a39-f5450197824a,$0,$0.00,,,Not started,NEW,NEW
Gigi's Italian Kitchen & Restaurant,2022-12-13,0014W000033u1ZWQAY,d66ddc8e-741f-4a71-a9fb-e5f7a8ff4d90,$828,$663.00,,,Completed,COMPLETED,COMPLETED
Pizza Novantes,2022-12-13,0014W000033u2CkQAI,226d67cb-6e03-4a12-8534-c9f71ef93b2c,$0,$0.00,,,Completed,COMPLETED,COMPLETED
Little Bear Cafe,2022-12-13,0014W000033u1bwQAA,b9bdc589-6d6d-4684-8cc5-cd825b70e6a5,$0,$527.00,,,Completed,COMPLETED,COMPLETED
Besame,2022-12-13,0014W000033u22zQAA,330c8a51-d817-4863-8e50-19d04c46832d,$0,$159.53,,,Completed,COMPLETED,NEW
All Americano Coffee LLC,2022-12-13,0014W000033u2DYQAY,5de1e76f-3c71-4cdc-a054-43e83f987b62,$0,$99.50,,,Completed,COMPLETED,COMPLETED
Reckless Rolls LLC,2022-12-13,0014W000033u09AQAQ,9648bb51-808b-4b25-9f5f-e848fcb9b45b,$0,$62.70,,,Completed,COMPLETED,NEW
Curiosity Doughnuts PA LLC,2022-12-13,0014W000033u1YxQAI,528b3efb-d201-47f1-ba3f-97b20eb757d4,"$1,728",$405.00,,,Completed,COMPLETED,COMPLETED
Thanksgiving & Christmas Holiday Traiditons LLC,2022-12-12,0014W000033tztCQAQ,dd133117-e66d-460d-b5d5-3eee8272ffdd,$0,$0.00,,,On hold,ON_HOLD,NEW
Live Oak Diner,2022-12-12,0014W000033t4afQAA,ef6dbc56-0ced-495b-b406-630a7b13e550,$600,$374.40,,,In progress,IN_PROGRESS,NEW
River Bottom Cafe,2022-12-12,0014W000033tzSiQAI,246b3f25-e351-4b55-afc4-5fba7e8804c6,$0,$159.00,,,Completed,COMPLETED,NEW
Cured Belly BBQ,2022-12-12,0014W000033tzDsQAI,36097962-9df9-4664-a964-cbaa7f15e8e9,$300,$618.00,,,Completed,COMPLETED,COMPLETED
Boss Hog Baked Potato,2022-12-12,0014W000033tzKyQAI,655dd680-34dc-4d3b-8cbb-f8ecfb1928d6,$0,$63.60,,,Not started,NEW,NEW
Lafayette Club,2022-12-12,0014W000033tygiQAA,c19c9595-75ec-4c65-b5da-3a6bbd6bc349,$0,$318.00,,,Completed,COMPLETED,COMPLETED
CTECH Cafe,2022-12-12,0014W00002XTUtjQAH,616c650b-5b4e-4703-b6d5-5f60f86c65f7,$900,"$1,276.53",,,Completed,COMPLETED,COMPLETED
Fuse Mobile,2022-12-12,0014W000033tzhQQAQ,6fd88b7d-f4e5-4951-89ca-e4454375ce51,$0,$59.70,,,Completed,COMPLETED,NEW
Leightons,2022-12-12,0014W000033tywNQAQ,001009dd-34b3-4410-b26c-313cd32ccd8d,$900,$713.03,,,Completed,COMPLETED,COMPLETED
Wilson Woofs LLC,2022-12-12,0014W000033tzzoQAA,4ea5e798-cb40-45d0-bd03-22a244c12d28,$0,$0.00,,,Not started,NEW,NEW
ROUTE J28,2022-12-11,0014W000033txfQQAQ,c0c6de8b-9b20-45f0-b86f-bc13eac1a149,$0,$0.00,,,Completed,COMPLETED,NEW
Birria King,2022-12-11,0014W000033txjwQAA,a6a5f1c0-b287-4f27-826f-4c14d3a732d1,$0,$0.00,,,In progress,IN_PROGRESS,NEW
Everything Wings LLC,2022-12-10,0014W000033twlkQAA,b03a06d6-4841-45cd-9ae4-fe339ffd4dd8,$0,$104.50,,,Completed,COMPLETED,COMPLETED
1440,2022-12-10,0014W000033twmOQAQ,546b5032-b79f-421d-95f5-249a2db9aca7,$0,$0.00,,,On hold,ON_HOLD,NEW
Get Smoked Barbecue,2022-12-10,0014W000033txa1QAA,56edc090-8374-4ab3-90ca-40e512effae8,$0,$199.00,,,Completed,COMPLETED,COMPLETED
Sushi Neko - this is the one,2022-12-10,0014W000033twojQAA,3b1a014f-3ab8-41c2-b2b2-bac0dedcb93b,$0,$259.03,,,Completed,COMPLETED,COMPLETED
Delta Tiger Den,2022-12-09,0014W000033tvxQQAQ,56131fe0-2035-439c-85fd-86d7a2b888fb,$300,$508.53,,,Completed,COMPLETED,COMPLETED
The Windy Rose,2022-12-09,0014W000033tvvjQAA,ba63d86f-6ee9-48c1-a06b-d6ee25803966,$0,$0.00,,,Not started,NEW,NEW
Ann maries,2022-12-08,0014W000033ttvAQAQ,51a5f33c-f3fb-4c2f-9c53-df5c6ae935e2,$0,$209.00,,,Completed,COMPLETED,COMPLETED
Shiba Boba,2022-12-08,0014W000033ttRjQAI,abb21a6a-efba-415e-97e7-1a7e44ba5c45,$0,$532.99,,,On hold,ON_HOLD,NEW
Aristos,2022-12-08,0014W000033tsZUQAY,3831453f-d5b5-4c8a-bbf4-7aeb52aef43c,$0,$159.00,,,Completed,COMPLETED,COMPLETED
"Mom's Food, LLC.",2022-12-08,0014W000033ttU4QAI,70e6fc91-6d7c-4796-9855-c26e2a78a9d5,$0,$0.00,,,Completed,COMPLETED,COMPLETED
Smokin' Beaver's  Yum Yum Wagon,2022-12-08,0014W000033tuAKQAY,cb61a07f-9fa9-4874-ba07-aeb970ec39bd,$0,$0.00,,,Completed,COMPLETED,NEW
The Hot Corner,2022-12-08,0014W000033ttrDQAQ,bf9eb2ec-ec84-45ac-91d6-d97e53a7e68d,$0,$199.00,,,Completed,COMPLETED,COMPLETED
Ole Mannys Seafood Shack,2022-12-08,0014W000033ttwNQAQ,7b8233e8-3cba-4add-b1ef-daf1a850d8ea,$0,$0.00,,,Completed,COMPLETED,COMPLETED
Grumpy's Mason Jar,2022-12-08,0014W000033tteTQAQ,d8558632-3363-4594-9b91-565bb051e436,$0,$159.00,,,Completed,COMPLETED,COMPLETED
Midae,2022-12-08,0014W000033ttnfQAA,766a8a89-45c4-41c7-905d-06edcc07b66f,$0,$166.50,,True,Completed,COMPLETED,NEW
Outta The Box,2022-12-08,0014W000033tu8xQAA,e2f4132d-511b-4708-a622-af2165137c5a,$0,$0.00,,,Completed,COMPLETED,NEW
Empanadas Bee,2022-12-08,0014W000033trynQAA,116f44be-840d-4238-9240-9217425ab92a,$0,$0.00,,,On hold,ON_HOLD,NEW
Toast Cafe,2022-12-08,0014W000033tu2QQAQ,f1c21d21-4490-458c-bc4a-4ed4861cc923,$0,$0.00,,,Not started,NEW,NEW
Hasai Grill,2022-12-08,0014W000033ts0eQAA,901fcd79-960a-4531-be0f-3b21962b9244,$0,$0.00,,,Completed,COMPLETED,NEW
Simply Authentic BBQ and catering,2022-12-07,0014W000033trXhQAI,a899e6af-7118-4af7-a9df-0b4baae6fdb2,$0,$0.00,,,Not started,NEW,NEW
Glens Falls Bagels,2022-12-07,0014W000033triuQAA,c9cd86ce-c819-43c1-a691-efd77ae0f97a,$0,$104.50,,,Not started,NEW,NEW
Racks N Rods,2022-12-07,0014W000033tqVqQAI,545eb881-490a-4419-aaf8-f6e522c41f46,$0,$159.00,,,Completed,COMPLETED,COMPLETED
Robinson’s Popcorn,2022-12-07,0014W000033tqoSQAQ,2b1b9564-0024-49ce-a5aa-795cd8ca7457,$0,$0.00,,,On hold,ON_HOLD,NEW
Green Front Cafe LLC,2022-12-07,0014W000033trqFQAQ,745e0497-fc64-4360-b01f-9d53fbb44ab9,$300,$203.43,,,Completed,COMPLETED,COMPLETED
Love It Vegan,2022-12-07,0014W000033tr2ZQAQ,922fbaca-b8ef-4515-8471-c4ecc702da37,$0,$263.50,,,Completed,COMPLETED,COMPLETED
Greater Richmond Lakeside Youth Baseball,2022-12-07,0014W000033tq1RQAQ,1ddb7cd7-616d-4712-8c29-5036139ec357,$0,$159.00,,,Completed,COMPLETED,COMPLETED
Nissi Vegmex,2022-12-07,0014W000033tpm2QAA,818c0d4c-4ec0-46bc-8daf-205f9b0141f6,"$2,100",$454.00,True,,Completed,COMPLETED,NEW
Okie Dokie Bakery,2022-12-07,0014W000033tr9zQAA,57fb571c-dd94-42fe-9c8f-42820fa43a32,$0,$0.00,,True,Completed,COMPLETED,COMPLETED
"Cocina Cecilia, LLC",2022-12-07,0014W000033trQ2QAI,a641c11e-56e1-4515-99aa-68eb3d7bfc20,$600,$454.80,,,Completed,COMPLETED,COMPLETED
Papa Joe's Kitchen,2022-12-07,0014W000033trNDQAY,f0f4beca-a8d5-49c2-9981-d2716e43fadf,$0,$0.00,,,Completed,COMPLETED,COMPLETED
The Orient Express,2022-12-07,0014W000033tqCvQAI,ef7acc70-8fac-427a-b70e-2b2f89d861f8,$0,$159.00,,,Completed,COMPLETED,NEW
Straightaway Grill,2022-12-07,0014W000033tplOQAQ,0de6bdae-3da2-4859-b3cf-e16fc99d35fe,$0,$644.73,,,In progress,IN_PROGRESS,NEW
Ssum cafe and Karaoke,2022-12-07,0014W000033tppGQAQ,aa3ce845-782f-4847-af8c-fdcba9daed68,$0,$717.53,,,Completed,COMPLETED,COMPLETED
Topbites LLC,2022-12-07,0014W000033tqAUQAY,06851d16-c753-419b-bffb-736b4f5e9297,$0,$0.00,,,Completed,COMPLETED,COMPLETED
Roderick Russell,2022-12-07,0014W000033tredQAA,df7613b2-17bb-42bd-8c6e-7ec629eba7af,$0,$318.00,,,Completed,COMPLETED,NEW
The Munchie Wagon,2022-12-06,0014W000033toeLQAQ,854fdd52-b21e-4b87-9d3c-0592f6e4a252,$300,$163.40,,,Completed,COMPLETED,COMPLETED
Siposium LLC,2022-12-06,0014W000033tooZQAQ,7a56887b-ff85-4542-a1dd-7768ccf32a75,$0,$0.00,,,Completed,COMPLETED,NEW
J&J Breakfast and BBQ Shack,2022-12-06,0014W000033tnxVQAQ,f59a4432-c39e-48cc-9d53-c3f53c682548,$0,$0.00,,,Completed,COMPLETED,NEW
Kind People LLC,2022-12-06,0014W000033tpROQAY,c5a62a28-1d33-40de-a158-5d60c16fabf5,$0,$159.00,,,Completed,COMPLETED,COMPLETED
FIRE ISLAND VINES,2022-12-06,0014W000033tpZSQAY,866e6fa0-9fc0-43b0-90c5-29991875175f,$0,$0.00,,,Completed,COMPLETED,COMPLETED
Santa Cruz Bakery Cafe,2022-12-06,0014W000033towsQAA,4b6080c3-cabc-4c54-a98a-524b7d24e421,$0,$0.00,,,Not started,NEW,NEW
Miss American Pie,2022-12-06,0014W000033tpTyQAI,058487a7-df18-4949-a6d3-50589ed6ab91,$0,$127.20,,,Completed,COMPLETED,COMPLETED
N Ravens Pizzas,2022-12-06,0014W000033tp0BQAQ,8fc63d1c-e727-45f6-b9c5-5b8aba993fb4,$0,$99.50,,,Completed,COMPLETED,COMPLETED
mama's Caribbean Kick Off,2022-12-06,0014W000033toyeQAA,bf2eee6b-5800-40cd-a36a-6b15f89249d7,$0,$159.00,,,Completed,COMPLETED,NEW
made from scratch,2022-12-06,0014W000033tp80QAA,96499e27-098f-407b-8400-579ac601cd65,"$1,128","$1,145.00",,,Completed,COMPLETED,NEW
The Wit Theater,2022-12-06,0014W000033t5FDQAY,42128f92-26d5-4393-9a3b-529318457e74,$0,$199.99,,,Completed,COMPLETED,COMPLETED
Country Store and More Food Truck,2022-12-06,0014W000033tovBQAQ,4a46bfd2-6984-4c86-b2bc-398d939a86a2,$0,$159.00,,,In progress,IN_PROGRESS,NEW
Shabazz Seafood Restaurant,2022-12-06,0014W000033tow9QAA,e525e113-46ce-4c96-8edf-0023f7074587,$300,$249.50,,,Completed,COMPLETED,NEW
Ninja Taco Daddy,2022-12-06,0014W000033tpB4QAI,bacff7ea-fdf0-4483-9784-1de1a45a7061,$300,$349.00,,,Completed,COMPLETED,COMPLETED
Regular Guy BBQ,2022-12-06,0014W000033toyPQAQ,51a3172f-9b38-47a2-91cd-f70e0c457abf,$0,$0.00,,,Completed,COMPLETED,NEW
Firehouse Cafe,2022-12-06,001C000001mLHVUIA4,b77f1355-8e2c-415e-bb7f-bcbf36217341,$0,$259.03,,,On hold,ON_HOLD,NEW
sai's pizza and sub inc,2022-12-05,0014W000033tnCRQAY,9071c093-2d1a-4f32-8418-dca2b03ca6b8,$0,$259.03,,,Completed,COMPLETED,COMPLETED
ALBERTOS MEXICAN FOOD,2022-12-05,0014W000033tlnvQAA,c138731d-4157-4a3d-9f02-9a4b28eb9ab0,$0,$0.00,,,Completed,COMPLETED,COMPLETED
K’s Kitchen,2022-12-05,0014W000033tnVfQAI,cf62bfda-ecd7-4f05-b946-5579a2f39552,$0,$0.00,,,Completed,COMPLETED,NEW
Mariscos Playa Azul and Mexican Grill,2022-12-05,0014W000033tiJEQAY,cd98d035-ea2b-4f24-b159-a3ed62e7f693,$0,$199.00,,,Completed,COMPLETED,COMPLETED
Beaumont at Bryn Mawr,2022-12-05,0013c00001okWLoAAM,0396bb5a-a365-428f-b404-dad693ccb8e6,$0,$259.03,,,Completed,COMPLETED,NEW
Los sabrosos cocina mexicana,2022-12-05,0014W000033tmwsQAA,1a6c8d16-7b32-4672-acc0-423ea5e5f810,$0,$99.50,,,Completed,COMPLETED,NEW
Cynts Kafe LLC,2022-12-05,0014W000033tmk8QAA,47152466-189d-449a-a9b0-a6a0736b8ae1,"$1,128",$408.50,,,Completed,COMPLETED,NEW
Noodle Hut,2022-12-05,0014W000033tnZSQAY,b8f76649-875d-4474-8cf0-9ca77fddca77,$0,$104.50,,,Completed,COMPLETED,COMPLETED
VDB Pourings LLC,2022-12-05,0014W000033tnL1QAI,fe837a3e-ae7f-459b-8005-c3cfea1c3aaf,$0,$662.50,,,Completed,COMPLETED,COMPLETED
PASC,2022-12-05,001C000001mjf3UIAQ,f4c7f24b-80ff-4f66-a37e-9ee671789778,$828,$558.50,,,Completed,COMPLETED,COMPLETED
ATNT Food Services Co LLC,2022-12-05,0014W000033tn5LQAQ,51604c1e-114c-4831-a19f-ccbcb6e807e9,$0,$99.50,,,Completed,COMPLETED,NEW
